,name,eans,0,1,cluster_id
18766,Beurre à rôtir,7617300720786,garnitures-ingredients,ingredients-de-cuisson,66
18767,Beurre à rôtir,7617300720793,garnitures-ingredients,ingredients-de-cuisson,66
18768,Terrasuisse Huile de Colza,7617027020596,garnitures-ingredients,ingredients-de-cuisson,66
18769,Terrasuisse Huile de Colza,7610231093998,garnitures-ingredients,ingredients-de-cuisson,66
18770,Terrasuisse Huile de Colza,7617027020602,garnitures-ingredients,ingredients-de-cuisson,66
18771,Ponti Crema Aceto Balsamico,8001010076568,garnitures-ingredients,ingredients-de-cuisson,66
18772,Ponti Crema Aceto Balsamico,8001010079866,garnitures-ingredients,ingredients-de-cuisson,66
18773,Ponti Crema Aceto Balsamico,8001010079873,garnitures-ingredients,ingredients-de-cuisson,66
18774,Ponti Crema Aceto Balsamico,8001010021346,garnitures-ingredients,ingredients-de-cuisson,66
18775,Ponti Crema Aceto Balsamico,8001010035541,garnitures-ingredients,ingredients-de-cuisson,66
18776,M-Budget Huile végétale,7610200309242,garnitures-ingredients,ingredients-de-cuisson,66
18777,M-Budget Huile végétale,7617015025473,garnitures-ingredients,ingredients-de-cuisson,66
18778,M-Budget Huile végétale,7610231087584,garnitures-ingredients,ingredients-de-cuisson,66
18779,M-Budget Huile d'olive,7617027815697,garnitures-ingredients,ingredients-de-cuisson,66
18780,M-Budget Huile d'olive,8436006963018,garnitures-ingredients,ingredients-de-cuisson,66
18781,M-Budget Huile d'olive,18436006963015,garnitures-ingredients,ingredients-de-cuisson,66
18782,Léger crème d`huile végétale,7617300725194,garnitures-ingredients,ingredients-de-cuisson,66
18783,Léger crème d`huile végétale,7617300725200,garnitures-ingredients,ingredients-de-cuisson,66
18784,M-Classic Graisse de coco,7617300500005,garnitures-ingredients,ingredients-de-cuisson,66
18785,M-Classic Graisse de coco,7613269192084,garnitures-ingredients,ingredients-de-cuisson,66
18786,M-Classic Graisse de coco,2042000900100,garnitures-ingredients,ingredients-de-cuisson,66
18787,M-Classic Graisse de coco,7613269192091,garnitures-ingredients,ingredients-de-cuisson,66
18788,Bio a tavola French aux herbes,7613312082010,garnitures-ingredients,ingredients-de-cuisson,66
18789,Bio a tavola French aux herbes,7613312082027,garnitures-ingredients,ingredients-de-cuisson,66
18790,Monini Tartufo bianco,80481508,garnitures-ingredients,ingredients-de-cuisson,66
18791,Monini Tartufo bianco,7605510000965,garnitures-ingredients,ingredients-de-cuisson,66
18792,Beurre à rôtir,7617300720809,garnitures-ingredients,ingredients-de-cuisson,66
18793,Beurre à rôtir,7617300720816,garnitures-ingredients,ingredients-de-cuisson,66
18794,Monini Aglio e Peperoncino,80481522,garnitures-ingredients,ingredients-de-cuisson,66
18795,Monini Aglio e Peperoncino,7605510000934,garnitures-ingredients,ingredients-de-cuisson,66
18796,Monini Delicato,8005510001730,garnitures-ingredients,ingredients-de-cuisson,66
18797,Monini Delicato,8005510005974,garnitures-ingredients,ingredients-de-cuisson,66
18798,Monini Delicato,7605510002969,garnitures-ingredients,ingredients-de-cuisson,66
18799,Monini Delicato,8005510002966,garnitures-ingredients,ingredients-de-cuisson,66
18800,Sélection Perles de balsamico,7613312062524,garnitures-ingredients,ingredients-de-cuisson,66
18801,Sélection Perles de balsamico,7613312062531,garnitures-ingredients,ingredients-de-cuisson,66
18802,Bio a tavola Italian,7613312082058,garnitures-ingredients,ingredients-de-cuisson,66
18803,Bio a tavola Italian,7613312082065,garnitures-ingredients,ingredients-de-cuisson,66
18804,Bio vinaigre de pommes,7613312126998,garnitures-ingredients,ingredients-de-cuisson,66
18805,Bio vinaigre de pommes,7613312127001,garnitures-ingredients,ingredients-de-cuisson,66
18806,Sélection Huile de noisettes,7613269193449,garnitures-ingredients,ingredients-de-cuisson,66
18807,Sélection Huile de noisettes,7611690308784,garnitures-ingredients,ingredients-de-cuisson,66
18808,Sélection Huile de noisettes,7613269193456,garnitures-ingredients,ingredients-de-cuisson,66
18809,Sélection Huile de noisettes,7611690003474,garnitures-ingredients,ingredients-de-cuisson,66
18810,Sélection Huile de noisettes,7613312003268,garnitures-ingredients,ingredients-de-cuisson,66
18811,Don Pablo Huile olive Extra,7617027160940,garnitures-ingredients,ingredients-de-cuisson,66
18812,Don Pablo Huile olive Extra,7617027160957,garnitures-ingredients,ingredients-de-cuisson,66
18813,Alexis manaki Huile d'olive,7613312080887,garnitures-ingredients,ingredients-de-cuisson,66
18814,Alexis manaki Huile d'olive,7613312080894,garnitures-ingredients,ingredients-de-cuisson,66
18815,Bio Huile de lin,7613269354703,garnitures-ingredients,ingredients-de-cuisson,66
18816,Bio Huile de lin,7613312126509,garnitures-ingredients,ingredients-de-cuisson,66
18817,Bio Huile de lin,7613269354710,garnitures-ingredients,ingredients-de-cuisson,66
18818,Mimare MSC salade thon western,7613269331094,garnitures-ingredients,poisson-en-conserve,67
18819,Mimare MSC salade thon western,7613269331407,garnitures-ingredients,poisson-en-conserve,67
18820,Rio Mare Thon au Naturel,8004030341562,garnitures-ingredients,poisson-en-conserve,67
18821,Rio Mare Thon au Naturel,8004030340633,garnitures-ingredients,poisson-en-conserve,67
18822,Rio Mare Thon au Naturel,8004030220027,garnitures-ingredients,poisson-en-conserve,67
18823,Chair de Crabe Chatka,5410238035708,garnitures-ingredients,poisson-en-conserve,67
18824,Chair de Crabe Chatka,25410238061725,garnitures-ingredients,poisson-en-conserve,67
18825,Mimare MSC Salade thon mexico,7613269331414,garnitures-ingredients,poisson-en-conserve,67
18826,Mimare MSC Salade thon mexico,7613269331421,garnitures-ingredients,poisson-en-conserve,67
18827,Riomare all'olio di oliva,8004030344938,garnitures-ingredients,poisson-en-conserve,67
18828,Riomare all'olio di oliva,8004030345737,garnitures-ingredients,poisson-en-conserve,67
18829,Riomare all'olio di oliva,8004030344952,garnitures-ingredients,poisson-en-conserve,67
18830,Mimare MSC Filets de sardines,7613269360612,garnitures-ingredients,poisson-en-conserve,67
18831,Mimare MSC Filets de sardines,7613269360629,garnitures-ingredients,poisson-en-conserve,67
18832,Albo MSC Thon blanc,8410032002200,garnitures-ingredients,poisson-en-conserve,67
18833,Albo MSC Thon blanc,7617017000362,garnitures-ingredients,poisson-en-conserve,67
18834,Albo MSC Thon blanc,8410032220031,garnitures-ingredients,poisson-en-conserve,67
18835,Albo MSC Thon blanc,8410032220086,garnitures-ingredients,poisson-en-conserve,67
18836,M-Classic Crabe en morceaux,7613269353010,garnitures-ingredients,poisson-en-conserve,67
18837,M-Classic Crabe en morceaux,7613269353027,garnitures-ingredients,poisson-en-conserve,67
18838,M-Classic canne Thon rosé à l'eau,7613269272380,garnitures-ingredients,poisson-en-conserve,67
18839,M-Classic canne Thon rosé à l'eau,7613269272397,garnitures-ingredients,poisson-en-conserve,67
18840,Riomare canne Thon napoletana,8004030492004,garnitures-ingredients,poisson-en-conserve,67
18841,Riomare canne Thon napoletana,8004030492011,garnitures-ingredients,poisson-en-conserve,67
18842,M-Classic MSC sardines,7610200026880,garnitures-ingredients,poisson-en-conserve,67
18843,M-Classic MSC sardines,7617015040025,garnitures-ingredients,poisson-en-conserve,67
18844,M-Classic MSC Moules au naturel,7613269304234,garnitures-ingredients,poisson-en-conserve,67
18845,M-Classic MSC Moules au naturel,57003986,garnitures-ingredients,poisson-en-conserve,67
18846,M-Classic MSC Moules au naturel,7617015040209,garnitures-ingredients,poisson-en-conserve,67
18847,M-Classic MSC Moules au naturel,5700003100299,garnitures-ingredients,poisson-en-conserve,67
18848,M-Classic MSC Moules au naturel,7613269304241,garnitures-ingredients,poisson-en-conserve,67
18849,M-Classic MSC Plat de thon,7613269272847,garnitures-ingredients,poisson-en-conserve,67
18850,M-Classic MSC Plat de thon,7613269272854,garnitures-ingredients,poisson-en-conserve,67
18851,M-Classic Poulpe,7617027876414,garnitures-ingredients,poisson-en-conserve,67
18852,M-Classic Poulpe,7617027876421,garnitures-ingredients,poisson-en-conserve,67
18853,M-Classic MSC Thon blanc,7613269093800,garnitures-ingredients,poisson-en-conserve,67
18854,M-Classic MSC Thon blanc,7613269093817,garnitures-ingredients,poisson-en-conserve,67
18855,Mimare MSC Salade thon bulgur,7613312008904,garnitures-ingredients,poisson-en-conserve,67
18856,Mimare MSC Salade thon bulgur,7613312008911,garnitures-ingredients,poisson-en-conserve,67
18857,Albo MSC Thon blanc,8410032002248,garnitures-ingredients,poisson-en-conserve,67
18858,Albo MSC Thon blanc,7617017000379,garnitures-ingredients,poisson-en-conserve,67
18859,Albo MSC Thon blanc,8410032224039,garnitures-ingredients,poisson-en-conserve,67
18860,M-Classic MSC Thon blanc,7613269093787,garnitures-ingredients,poisson-en-conserve,67
18861,M-Classic MSC Thon blanc,7613269093794,garnitures-ingredients,poisson-en-conserve,67
18862,Mimare MSC filets d'anchois Cantabria,7613312028254,garnitures-ingredients,poisson-en-conserve,67
18863,Mimare MSC filets d'anchois Cantabria,7613312028261,garnitures-ingredients,poisson-en-conserve,67
18864,Mimare Fruits de mer,7613269331452,garnitures-ingredients,poisson-en-conserve,67
18865,Mimare Fruits de mer,7613269331469,garnitures-ingredients,poisson-en-conserve,67
18866,Petit Navire MSC Emietté colin basil.,3019081238414,garnitures-ingredients,poisson-en-conserve,67
18867,Petit Navire MSC Emietté colin basil.,13019081238411,garnitures-ingredients,poisson-en-conserve,67
18868,M-Classic MSC sardines à sauce tomate,7610200026897,garnitures-ingredients,poisson-en-conserve,67
18869,M-Classic MSC sardines à sauce tomate,7617015040049,garnitures-ingredients,poisson-en-conserve,67
18870,Riomare Tonno Aglio e Peperoncino,8004030081024,garnitures-ingredients,poisson-en-conserve,67
18871,Riomare Tonno Aglio e Peperoncino,7610200302595,garnitures-ingredients,poisson-en-conserve,67
18872,Riomare Tonno Aglio e Peperoncino,7617015040117,garnitures-ingredients,poisson-en-conserve,67
18873,Riomare Tonno Aglio e Peperoncino,8004030081048,garnitures-ingredients,poisson-en-conserve,67
18874,Riomare Tonno Aglio e Peperoncino,8004030081031,garnitures-ingredients,poisson-en-conserve,67
18875,Albo Calmars dans leur propre encre,8410032004440,garnitures-ingredients,poisson-en-conserve,67
18876,Albo Calmars dans leur propre encre,7610200243874,garnitures-ingredients,poisson-en-conserve,67
18877,Albo Calmars dans leur propre encre,7617015046836,garnitures-ingredients,poisson-en-conserve,67
18878,Albo Calmars dans leur propre encre,8410032444031,garnitures-ingredients,poisson-en-conserve,67
18879,MSC Filets de hareng fumés,4020500956498,garnitures-ingredients,poisson-en-conserve,67
18880,MSC Filets de hareng fumés,4020500056495,garnitures-ingredients,poisson-en-conserve,67
18881,M-Classic MSC Anchois cantabrique,7613312033371,garnitures-ingredients,poisson-en-conserve,67
18882,M-Classic MSC Anchois cantabrique,7613312033388,garnitures-ingredients,poisson-en-conserve,67
18883,Sélection MSC Thon Albacore,7613269306825,garnitures-ingredients,poisson-en-conserve,67
18884,Sélection MSC Thon Albacore,7613269306832,garnitures-ingredients,poisson-en-conserve,67
18885,Albo MSC Thon blanc entier,8410032002309,garnitures-ingredients,poisson-en-conserve,67
18886,Albo MSC Thon blanc entier,7617015046652,garnitures-ingredients,poisson-en-conserve,67
18887,Albo MSC Thon blanc entier,8410032230030,garnitures-ingredients,poisson-en-conserve,67
18888,M-Classic MSC Thon rosé à l'eau,7613269258155,garnitures-ingredients,poisson-en-conserve,67
18889,M-Classic MSC Thon rosé à l'eau,7613269258162,garnitures-ingredients,poisson-en-conserve,67
18890,M-Classic MSC anchois l'huile de soja,7613312033357,garnitures-ingredients,poisson-en-conserve,67
18891,M-Classic MSC anchois l'huile de soja,7613312033364,garnitures-ingredients,poisson-en-conserve,67
18892,Riomare MSC thon l'huile citron&poiv.,8004030102033,garnitures-ingredients,poisson-en-conserve,67
18893,Riomare MSC thon l'huile citron&poiv.,8004030102040,garnitures-ingredients,poisson-en-conserve,67
18894,Albo MSC Thon naturel,8410032003221,garnitures-ingredients,poisson-en-conserve,67
18895,Albo MSC Thon naturel,18410032322534,garnitures-ingredients,poisson-en-conserve,67
18896,M-Classic MSC Thon rosé,7610200026972,garnitures-ingredients,poisson-en-conserve,67
18897,M-Classic MSC Thon rosé,7613269210979,garnitures-ingredients,poisson-en-conserve,67
18898,M-Classic MSC Thon rosé,7613269210986,garnitures-ingredients,poisson-en-conserve,67
18899,Mimare MSC Salade thon niçoise,7613269331063,garnitures-ingredients,poisson-en-conserve,67
18900,Mimare MSC Salade thon niçoise,7613269331070,garnitures-ingredients,poisson-en-conserve,67
18901,Polli MSC antipasto Verdure e tonno,8001310004544,garnitures-ingredients,poisson-en-conserve,67
18902,Polli MSC antipasto Verdure e tonno,80090243,garnitures-ingredients,poisson-en-conserve,67
18903,Polli MSC antipasto Verdure e tonno,8001310004940,garnitures-ingredients,poisson-en-conserve,67
18904,Polli MSC antipasto Verdure e tonno,7617015046690,garnitures-ingredients,poisson-en-conserve,67
18905,Marie Elisabeth MSC Sardines portugaises,5600324610012,garnitures-ingredients,poisson-en-conserve,67
18906,Marie Elisabeth MSC Sardines portugaises,5601019100207,garnitures-ingredients,poisson-en-conserve,67
18907,Marie Elisabeth MSC Sardines portugaises,7610200030382,garnitures-ingredients,poisson-en-conserve,67
18908,Marie Elisabeth MSC Sardines portugaises,5601310101200,garnitures-ingredients,poisson-en-conserve,67
18909,Marie Elisabeth MSC Sardines portugaises,5440002211212,garnitures-ingredients,poisson-en-conserve,67
18910,Marie Elisabeth MSC Sardines portugaises,7613269293705,garnitures-ingredients,poisson-en-conserve,67
18911,Marie Elisabeth MSC Sardines portugaises,5601019500205,garnitures-ingredients,poisson-en-conserve,67
18912,Marie Elisabeth MSC Sardines portugaises,56013101011003,garnitures-ingredients,poisson-en-conserve,67
18913,Marie Elisabeth MSC Sardines portugaises,7617017000973,garnitures-ingredients,poisson-en-conserve,67
18914,Marie Elisabeth MSC Sardines portugaises,7617027012416,garnitures-ingredients,poisson-en-conserve,67
18915,Marie Elisabeth MSC Sardines portugaises,5600324611019,garnitures-ingredients,poisson-en-conserve,67
18916,Marie Elisabeth MSC Sardines portugaises,7617015040018,garnitures-ingredients,poisson-en-conserve,67
18917,Rio Mare Thon au Naturel,80040446,garnitures-ingredients,poisson-en-conserve,67
18918,Rio Mare Thon au Naturel,8004030240025,garnitures-ingredients,poisson-en-conserve,67
18919,Rio Mare Thon au Naturel,8004030240018,garnitures-ingredients,poisson-en-conserve,67
18920,Mimare MSC Ventresca Filets de thon,7613269272823,garnitures-ingredients,poisson-en-conserve,67
18921,Mimare MSC Ventresca Filets de thon,7613269272830,garnitures-ingredients,poisson-en-conserve,67
18922,MSC Filets de hareng sauce tomate,4020500956412,garnitures-ingredients,poisson-en-conserve,67
18923,MSC Filets de hareng sauce tomate,4020500966015,garnitures-ingredients,poisson-en-conserve,67
18924,MSC Filets de hareng sauce tomate,4020500056419,garnitures-ingredients,poisson-en-conserve,67
18925,MSC Filets de hareng sauce tomate,4020500066012,garnitures-ingredients,poisson-en-conserve,67
18926,M-Classic MSC thon Rosé en saumure,7613312094297,garnitures-ingredients,poisson-en-conserve,67
18927,M-Classic MSC thon Rosé en saumure,7613312094303,garnitures-ingredients,poisson-en-conserve,67
18928,Riomare Maquereaux grillés,8004030622005,garnitures-ingredients,poisson-en-conserve,67
18929,Riomare Maquereaux grillés,8004030622029,garnitures-ingredients,poisson-en-conserve,67
18930,M-Classic MSC Anchois cantabrique,7613312028278,garnitures-ingredients,poisson-en-conserve,67
18931,M-Classic MSC Anchois cantabrique,7613312028285,garnitures-ingredients,poisson-en-conserve,67
18932,M-Classic MSC Sardines piquante légume,7610200094025,garnitures-ingredients,poisson-en-conserve,67
18933,M-Classic MSC Sardines piquante légume,2030000003297,garnitures-ingredients,poisson-en-conserve,67
18934,M-Classic MSC Sardines piquante légume,7617017000300,garnitures-ingredients,poisson-en-conserve,67
18935,M-Classic Pilchards sauce tom.,7610200027078,garnitures-ingredients,poisson-en-conserve,67
18936,M-Classic Pilchards sauce tom.,7610265006711,garnitures-ingredients,poisson-en-conserve,67
18937,M-Classic Pilchards sauce tom.,7617017000522,garnitures-ingredients,poisson-en-conserve,67
18938,M-Classic Pilchards sauce tom.,2030000003365,garnitures-ingredients,poisson-en-conserve,67
18939,M-Classic Pilchards sauce tom.,7617017000959,garnitures-ingredients,poisson-en-conserve,67
18940,Petit Navire MSC Fil. maquereaux vin,3019081238926,garnitures-ingredients,poisson-en-conserve,67
18941,Petit Navire MSC Fil. maquereaux vin,3263670021325,garnitures-ingredients,poisson-en-conserve,67
18942,Petit Navire MSC Fil. maquereaux vin,3019080040124,garnitures-ingredients,poisson-en-conserve,67
18943,Petit Navire MSC Fil. maquereaux vin,7617015046812,garnitures-ingredients,poisson-en-conserve,67
18944,Petit Navire MSC Fil. maquereaux vin,13019081238923,garnitures-ingredients,poisson-en-conserve,67
18945,Petit Navire MSC Fil. maquereaux vin,7613312012710,garnitures-ingredients,poisson-en-conserve,67
18946,Mimare MSC Thon au basilic,7613312058329,garnitures-ingredients,poisson-en-conserve,67
18947,Mimare MSC Thon au basilic,7613312058336,garnitures-ingredients,poisson-en-conserve,67
18948,M-Classic MSC saumon,7613312030400,garnitures-ingredients,poisson-en-conserve,67
18949,M-Classic MSC saumon,7613312030417,garnitures-ingredients,poisson-en-conserve,67
18950,Petit Navire Rillettes de saumon,3019081236267,garnitures-ingredients,poisson-en-conserve,67
18951,Petit Navire Rillettes de saumon,3019080006328,garnitures-ingredients,poisson-en-conserve,67
18952,Petit Navire Rillettes de saumon,13019081236264,garnitures-ingredients,poisson-en-conserve,67
18953,Petit Navire Rillettes de saumon,3019082000461,garnitures-ingredients,poisson-en-conserve,67
18954,M-Classic ASC filets de truite fumés,7613312031339,garnitures-ingredients,poisson-en-conserve,67
18955,M-Classic ASC filets de truite fumés,7613312031346,garnitures-ingredients,poisson-en-conserve,67
18956,Albo Filets maquereaux,8410032004280,garnitures-ingredients,poisson-en-conserve,67
18957,Albo Filets maquereaux,18410032428533,garnitures-ingredients,poisson-en-conserve,67
18958,Riomare Tonno all'olio di oliva,8004030044005,garnitures-ingredients,poisson-en-conserve,67
18959,Riomare Tonno all'olio di oliva,7610200302571,garnitures-ingredients,poisson-en-conserve,67
18960,Riomare Tonno all'olio di oliva,8004030381698,garnitures-ingredients,poisson-en-conserve,67
18961,Riomare Tonno all'olio di oliva,8004030120006,garnitures-ingredients,poisson-en-conserve,67
18962,Riomare Tonno all'olio di oliva,7617015040094,garnitures-ingredients,poisson-en-conserve,67
18963,M-Classic Filets de maquereaux 95g,7610200027061,garnitures-ingredients,poisson-en-conserve,67
18964,M-Classic Filets de maquereaux 95g,2030000003280,garnitures-ingredients,poisson-en-conserve,67
18965,Petit Navire MSC Filets maqueraux,3019081238933,garnitures-ingredients,poisson-en-conserve,67
18966,Petit Navire MSC Filets maqueraux,3263670023329,garnitures-ingredients,poisson-en-conserve,67
18967,Petit Navire MSC Filets maqueraux,3019080040070,garnitures-ingredients,poisson-en-conserve,67
18968,Petit Navire MSC Filets maqueraux,7617015046829,garnitures-ingredients,poisson-en-conserve,67
18969,Petit Navire MSC Filets maqueraux,13019081238930,garnitures-ingredients,poisson-en-conserve,67
18970,Petit Navire MSC Filets maqueraux,3019084004313,garnitures-ingredients,poisson-en-conserve,67
18971,M-Classic MSC Thon rosé,7613312094273,garnitures-ingredients,poisson-en-conserve,67
18972,M-Classic MSC Thon rosé,7613312094280,garnitures-ingredients,poisson-en-conserve,67
18973,Albo anchois entiers,8410032004976,garnitures-ingredients,poisson-en-conserve,67
18974,Albo anchois entiers,18410032497539,garnitures-ingredients,poisson-en-conserve,67
18975,MSC filetto merluzzo,80767732,garnitures-ingredients,poisson-en-conserve,67
18976,MSC filetto merluzzo,8001561013036,garnitures-ingredients,poisson-en-conserve,67
18977,M-Classic MSC Thon sauce au curry,7613269272809,garnitures-ingredients,poisson-en-conserve,67
18978,M-Classic MSC Thon sauce au curry,7613269272816,garnitures-ingredients,poisson-en-conserve,67
18979,Mimare MSC Salade Thon Mediterranea,7613269332008,garnitures-ingredients,poisson-en-conserve,67
18980,Mimare MSC Salade Thon Mediterranea,7613269332015,garnitures-ingredients,poisson-en-conserve,67
18981,Riomare maquereaux grilles huile olive,3165950579116,garnitures-ingredients,poisson-en-conserve,67
18982,Riomare maquereaux grilles huile olive,3165950579123,garnitures-ingredients,poisson-en-conserve,67
18983,Filetti alici Salsa picca,80830177,garnitures-ingredients,poisson-en-conserve,67
18984,Filetti alici Salsa picca,20000080607810,garnitures-ingredients,poisson-en-conserve,67
18985,M-Classic MSC Thon rosé,7613269258230,garnitures-ingredients,poisson-en-conserve,67
18986,M-Classic MSC Thon rosé,7613269258247,garnitures-ingredients,poisson-en-conserve,67
18987,M-Classic sardines MSC sans peau/arêtes,7613312063606,garnitures-ingredients,poisson-en-conserve,67
18988,M-Classic sardines MSC sans peau/arêtes,7613312063613,garnitures-ingredients,poisson-en-conserve,67
18989,Albo Sardinas picantonas,8410032006062,garnitures-ingredients,poisson-en-conserve,67
18990,Albo Sardinas picantonas,8410032006260,garnitures-ingredients,poisson-en-conserve,67
18991,Albo Sardinas picantonas,7617017000294,garnitures-ingredients,poisson-en-conserve,67
18992,Albo Sardinas picantonas,7617017000928,garnitures-ingredients,poisson-en-conserve,67
18993,Albo Sardinas picantonas,8410032606040,garnitures-ingredients,poisson-en-conserve,67
18994,Albo Sardinas picantonas,8410032606033,garnitures-ingredients,poisson-en-conserve,67
18995,Mimare MSC Yellowfin tuna,7613269363224,garnitures-ingredients,poisson-en-conserve,67
18996,Mimare MSC Yellowfin tuna,7613269363231,garnitures-ingredients,poisson-en-conserve,67
18997,Marechiaro Pâte d'anchois,8006460020703,garnitures-ingredients,poisson-en-conserve,67
18998,Marechiaro Pâte d'anchois,80095972,garnitures-ingredients,poisson-en-conserve,67
18999,Marechiaro Pâte d'anchois,80607816,garnitures-ingredients,poisson-en-conserve,67
19000,Marechiaro Pâte d'anchois,7613312086797,garnitures-ingredients,poisson-en-conserve,67
19001,Marechiaro Pâte d'anchois,7613269005179,garnitures-ingredients,poisson-en-conserve,67
19002,M-Classic canne Thon rosé,7613269272366,garnitures-ingredients,poisson-en-conserve,67
19003,M-Classic canne Thon rosé,7613269272373,garnitures-ingredients,poisson-en-conserve,67
19004,M-Classic MSC Anchois aux câpres,7613312033333,garnitures-ingredients,poisson-en-conserve,67
19005,M-Classic MSC Anchois aux câpres,7613312033340,garnitures-ingredients,poisson-en-conserve,67
19006,Mimare MSC Thon au piment,7613312058343,garnitures-ingredients,poisson-en-conserve,67
19007,Mimare MSC Thon au piment,7613312058350,garnitures-ingredients,poisson-en-conserve,67
19008,Alnatura Tofu nature,4104420094840,garnitures-ingredients,garnitures-bio,68
19009,Alnatura Tofu nature,7613269434696,garnitures-ingredients,garnitures-bio,68
19010,Alnatura Tofu nature,4104420094857,garnitures-ingredients,garnitures-bio,68
19011,Alnatura Tofu nature,7613269434702,garnitures-ingredients,garnitures-bio,68
19012,Bio aha! Max Hav Quinoa rouge,7613269162179,garnitures-ingredients,garnitures-bio,68
19013,Bio aha! Max Hav Quinoa rouge,7617014138488,garnitures-ingredients,garnitures-bio,68
19014,Bio aha! Max Hav Quinoa rouge,7613312016664,garnitures-ingredients,garnitures-bio,68
19015,Bio aha! Max Hav Quinoa rouge,7613312067291,garnitures-ingredients,garnitures-bio,68
19016,Bio aha! Max Hav Quinoa rouge,7617014138495,garnitures-ingredients,garnitures-bio,68
19017,Alnatura Tofu fumé,4104420094864,garnitures-ingredients,garnitures-bio,68
19018,Alnatura Tofu fumé,7613269434672,garnitures-ingredients,garnitures-bio,68
19019,Alnatura Tofu fumé,4104420094871,garnitures-ingredients,garnitures-bio,68
19020,Alnatura Tofu fumé,7613269434689,garnitures-ingredients,garnitures-bio,68
19021,Alnatura lentilles De montagne,4104420010666,garnitures-ingredients,garnitures-bio,68
19022,Alnatura lentilles De montagne,7613269429890,garnitures-ingredients,garnitures-bio,68
19023,Alnatura lentilles De montagne,4104420010673,garnitures-ingredients,garnitures-bio,68
19024,Alnatura lentilles De montagne,7613269434603,garnitures-ingredients,garnitures-bio,68
19025,Alnatura mini Saucisses de Vienne,42267980,garnitures-ingredients,garnitures-bio,68
19026,Alnatura mini Saucisses de Vienne,7613312047873,garnitures-ingredients,garnitures-bio,68
19027,Alnatura mini Saucisses de Vienne,4104420135994,garnitures-ingredients,garnitures-bio,68
19028,Alnatura Burger méditerranéen,4104420095229,garnitures-ingredients,garnitures-bio,68
19029,Alnatura Burger méditerranéen,7613269432029,garnitures-ingredients,garnitures-bio,68
19030,Alnatura Burger méditerranéen,4104420136465,garnitures-ingredients,garnitures-bio,68
19031,Alnatura Burger méditerranéen,4104420136472,garnitures-ingredients,garnitures-bio,68
19032,Alnatura Burger méditerranéen,7613269432036,garnitures-ingredients,garnitures-bio,68
19033,Bio quinoa avec légume,7613312087077,garnitures-ingredients,garnitures-bio,68
19034,Bio quinoa avec légume,7613312087084,garnitures-ingredients,garnitures-bio,68
19035,Alnatura Riz pour risotto,4104420029583,garnitures-ingredients,garnitures-bio,68
19036,Alnatura Riz pour risotto,7613269434511,garnitures-ingredients,garnitures-bio,68
19037,Alnatura Riz pour risotto,4104420132719,garnitures-ingredients,garnitures-bio,68
19038,Alnatura Riz pour risotto,7613269434528,garnitures-ingredients,garnitures-bio,68
19039,Bio aha! Max Hav Quinoa blanc,7613312016671,garnitures-ingredients,garnitures-bio,68
19040,Bio aha! Max Hav Quinoa blanc,7617014138501,garnitures-ingredients,garnitures-bio,68
19041,Bio aha! Max Hav Quinoa blanc,7613312016688,garnitures-ingredients,garnitures-bio,68
19042,Bio aha! Max Hav Quinoa blanc,7613312063835,garnitures-ingredients,garnitures-bio,68
19043,Bio aha! Max Hav Quinoa blanc,7617014138518,garnitures-ingredients,garnitures-bio,68
19044,Alnatura Quinoa rouge,4104420137240,garnitures-ingredients,garnitures-bio,68
19045,Alnatura Quinoa rouge,7613312095911,garnitures-ingredients,garnitures-bio,68
19046,Alnatura Quinoa rouge,4104420137257,garnitures-ingredients,garnitures-bio,68
19047,Alnatura Émincé de soja,4104420141940,garnitures-ingredients,garnitures-bio,68
19048,Alnatura Émincé de soja,7613312064955,garnitures-ingredients,garnitures-bio,68
19049,Alnatura Émincé de soja,4104420141957,garnitures-ingredients,garnitures-bio,68
19050,Bio Natura Riz complet,7610200010919,garnitures-ingredients,garnitures-bio,68
19051,Bio Natura Riz complet,7617015023547,garnitures-ingredients,garnitures-bio,68
19052,Alnatura Lentilles rouges,4104420010642,garnitures-ingredients,garnitures-bio,68
19053,Alnatura Lentilles rouges,7613269434634,garnitures-ingredients,garnitures-bio,68
19054,Alnatura Lentilles rouges,4104420010659,garnitures-ingredients,garnitures-bio,68
19055,Alnatura Lentilles rouges,7613269434641,garnitures-ingredients,garnitures-bio,68
19056,Alnatura Soja concassé fin,4104420094703,garnitures-ingredients,garnitures-bio,68
19057,Alnatura Soja concassé fin,7613269432005,garnitures-ingredients,garnitures-bio,68
19058,Alnatura Soja concassé fin,7613269432012,garnitures-ingredients,garnitures-bio,68
19059,Alnatura Soja concassé fin,4104420180727,garnitures-ingredients,garnitures-bio,68
19060,Alnatura Soja concassé fin,4104420094710,garnitures-ingredients,garnitures-bio,68
19061,Alnatura Semoule de couscous,4104420018464,garnitures-ingredients,garnitures-bio,68
19062,Alnatura Semoule de couscous,7613269434498,garnitures-ingredients,garnitures-bio,68
19063,Alnatura Semoule de couscous,7613269434504,garnitures-ingredients,garnitures-bio,68
19064,Alnatura Semoule de couscous,4104420018471,garnitures-ingredients,garnitures-bio,68
19065,Alnatura Semoule de couscous,4104420203723,garnitures-ingredients,garnitures-bio,68
19066,Alnatura Semoule de couscous,4104420168374,garnitures-ingredients,garnitures-bio,68
