id,name,barcode,category,Énergie (kJ),Sel (g),Protéines (g),Sucres (g),Glucides (g),Matières grasses (g),Acides gras saturés (g),Fibres alimentaires (g),Biotine (µg),Vitamine B1 (Thiamine) (mg),Vitamine E (Tocopherol) (mg),Acide folique (µg),Vitamine A (µg),Vitamine D (Cholacalciferol) (µg),Vitamine C (Acide ascorbique) (mg),Vitamine B6 (Pyridoxine) (mg),Vitamine B5 (acide pantothénique) (mg),Vitamine B3 (Niacine) (mg),Vitamine B2 (Riboflavine) (mg),Vitamine B12 (Cobalamine) (µg)
470,Galettes de riz et de maïs,7617027018593,/boulangerie/biscottes-pain-croustillant,1588.0,0.25,8.0,0.7,79.0,2.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,Blévita Biscuits à l'épeautre,7613312074299,/chocolat/blevita,1837.0,1.7,13.0,1.0,63.0,13.0,1.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,Alnatura Dinkel Biscuits au beurre à l'épeautre,4104420168978,/chocolat/sain-bio,1895.0,0.18,8.6,22.0,64.0,17.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480, FREY SUPREME BOUQUET D' ORANGES,7616500904811,/chocolat/chocolat,2200.0,0.01,6.0,48.0,52.0,31.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,FREY Sogni Di Caffè Ristretto,7616500923874,/chocolat/chocolat,2390.0,0.11,6.0,38.0,40.0,42.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,Migros party Pistaches grillées et salées,7610200067395,/aperitif/noix-grillees,2420.0,1.1,26.0,7.0,10.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,Edamame Suisse,7613312048429,/produits-surgeles/legumes-pommes-de-terre,582.0,0.02,11.0,2.0,10.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,Alnatura Rote Bete Saft,4104420070202,/boissons-chaudes-froides/jus-de-fruits-de-legumes,155.0,0.01,1.1,7.5,8.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,Knorr Bouillon de Légumes,76111488,/garnitures-ingredients/soupes-sauces-bouillon,25.0,1.1,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,Alnatura Bio Tomatensauce Bolognese Mit Rind- und Schweinefleisch,4104420028562,TO_CLASSIFY,356.0,1.6,5.8,8.0,9.2,2.5,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,Cantadou Ail \u0026 Herbes de Provence ,3073780410830,/produits-laitiers-oeufs/fromages,1350.0,1.1,6.5,3.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,Midor Delta-Jet Glace à l'eau à l'arôme d'ananas et d'orange,7617400040531,/produits-surgeles/glace-entremets,451.0,0.0,0.5,19.0,22.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,Mélange de légumes brunoise,7613312035290,/produits-surgeles/legumes-pommes-de-terre,137.0,0.13,1.5,4.0,4.0,0.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,Mélange de baies non sucrées,7610200301628,/produits-surgeles/fruits,260.0,0.0,1.0,11.0,11.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,Dea Harissa Hot Sauce from France,3069538102461,/garnitures-ingredients/du-monde-entier,324.0,2.53,3.0,1.8,5.4,3.2,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,ALNATURA Bouillon de poule,4104420030947,/garnitures-ingredients/soupes-sauces-bouillon,12.0,0.9,0.5,0.5,0.7,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,Knorr Délicieux \u0026 Juteux Poulet Paprika,7611100108874,/garnitures-ingredients/soupes-sauces-bouillon,1200.0,22.0,17.0,28.0,42.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,Migros Bircher Müesli Baies,7613269420200,/produits-laitiers-oeufs/birchermueesli,483.0,0.08,2.0,13.0,17.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,Frey Giandor Chocolat au lait fourré à la crème,7616500025042,/chocolat/chocolat,2430.0,0.13,7.0,45.0,47.0,40.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,M-Classic Huile d'arachides,7610200040534,/garnitures-ingredients/ingredients-de-cuisson,3404.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,MIGROS BIO Miel de nectar,7613269356219,/petit-dejeuner/confitures,1421.0,0.02,0.5,82.0,82.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,Migros Extra Fit \u0026 Well Abricots,7613312036181,/petit-dejeuner/confitures,602.0,0.07,0.7,34.0,34.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,Mimare Western Thonsalat,7613269331094,/garnitures-ingredients/poisson-en-conserve,362.0,0.91,9.0,4.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,Alnatura Tofu Nature,4104420094840,/garnitures-ingredients/garnitures-bio,602.0,0.1,16.0,0.1,0.1,8.5,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,SARASAY Multi-Vitamin,7616800835983,/boissons-chaudes-froides/jus-de-fruits-de-legumes,205.0,0.03,0.6,12.0,13.0,0.5,0.0,0.0,0.0,0.2,1.9,30.0,125.0,0.0,28.0,0.2,1.0,2.5,0.2,0.4
581,Migros Sélection Préparation de truffes d'été,7617027099509,/garnitures-ingredients/champignons,1406.0,2.7,7.0,0.5,4.0,31.0,3.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,Alnatura Crème de soja Cuisine,4104420095205,/produits-laitiers-oeufs/creme,717.0,0.15,3.1,3.2,4.3,16.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,Rösti Medaillons,7613269263579,/produits-surgeles/legumes-pommes-de-terre,595.0,0.85,2.0,0.5,19.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,Hans Freitag Desiree Sortiment de Gaufrettes,4002652000724,/chocolat/biscuits-gaufres,2320.0,0.2,3.6,39.0,59.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,7613269590736,7613269590736,/boulangerie/boulangerie-patisserie,1230.0,0.18,3.5,31.0,38.0,14.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,M-Classic Amandes,7610200010445,/boulangerie/ingredients-de-boulangerie,2420.0,0.1,21.0,4.0,9.0,49.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,Ailerons de poulet,7610200108654,/produits-surgeles/viande,790.0,0.2,18.0,0.5,0.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,Petits pains croustillants,7616700016130,/boulangerie/produits-frais-de-boulangerie-refrigeres,1083.0,1.7,10.0,4.0,49.0,1.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,Smoothie Framboise- pomme- banane,7613269260844,/plats-cuisines/pizza-menus-snacks,269.0,0.06,1.5,13.0,14.0,0.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,Swiss-Style fondue moitié-moitié,7610200305428,/produits-laitiers-oeufs/fromages,1080.0,1.4,15.0,0.6,3.0,18.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,aproz O2 Arôme Citron,7617500193953,/boissons-chaudes-froides/eau-aromatisee,60.0,0.0,0.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,Anna's Best Lentilles vertes carottes- cuites,7617027633482,/plats-cuisines/pizza-menus-snacks,556.0,0.05,11.0,2.0,17.0,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,American Favorites XL Toast Terrasuisse,7616700026948,/boulangerie/pains-de-mie,1110.0,1.4,8.0,3.0,48.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,pepsi MAX ,4060800163714,/boissons-chaudes-froides/boissons-sucrees,1.0,0.01,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,Guaraná Antarctica,5601045300022,/boissons-chaudes-froides/boissons-energetiques,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,Skai (Eucamenthol),7616500647916,/chocolat/bonbons-chewing-gum,650.0,0.04,0.2,0.1,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,Mclassic Fèves edamame,7613312118184,/garnitures-ingredients/legumes-a-salade,0.0,0.0,8.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,Emmi Energy Milk Strawberry,7610900117871,/produits-laitiers-oeufs/lait-boissons-lactees,323.0,0.2,3.5,10.0,12.0,1.5,0.0,0.0,0.0,0.17,1.8,0.0,0.0,0.75,0.0,0.21,0.0,0.0,0.21,0.0
639,Energy Drink Erdbeere,7613269384397,/produits-laitiers-oeufs/lait-boissons-lactees,320.0,0.2,3.5,10.0,12.0,1.5,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.2,0.0
641,THOMY Moutarde forte au railfort,7610100032066,/garnitures-ingredients/soupes-sauces-bouillon,628.0,0.0,8.0,0.0,3.9,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,Migros Flan Vanille,7610200371126,/produits-laitiers-oeufs/dessert,420.0,0.1,3.0,16.0,17.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,Spaghetti Bolognese,9005545001674,/plats-cuisines/pizza-menus-snacks,505.0,0.86,7.0,1.5,15.0,3.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,Migros Tradition Moutarde aux herbes,7610145651147,/garnitures-ingredients/soupes-sauces-bouillon,470.0,2.3,6.0,4.0,7.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,Bio Haferflocken,4104420010604,/mueesli-cereales/cereales,1527.0,0.01,12.5,1.2,60.4,5.9,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,Midor Party Turtles Mini Snacks,7617400035964,/aperitif/biscuits-aperitifs,1790.0,3.8,9.0,7.0,75.0,9.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,CHOCOLAT CRÈME GLACÉE,7617400040036,/produits-surgeles/glace-entremets,1137.0,0.12,4.0,23.0,23.0,18.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,Jumpy's Sour Cream,7613312050446,/aperitif/snacks,2013.0,3.1,6.0,2.0,59.0,24.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,Mélange De Noël,7617400030501,/chocolat/jours-de-fetes-evenements,1961.0,0.08,7.0,40.0,63.0,20.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,ICE TEA FAN EDITION Berry \u0026 Rhubarb,7613269315650,/boissons-chaudes-froides/the-glace,140.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,M Classic Préparation pour popcorns- salés,7617027048118,/aperitif/popcorn,1788.0,2.5,8.0,1.0,48.0,21.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,MIGROS Mini Flûtes FROMAGE,7616700028829,/aperitif/biscuits-aperitifs,2020.0,2.3,15.0,3.5,52.0,23.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,Migros Jasmin Riz à grain long,7613312004203,/garnitures-ingredients/riz,1507.0,0.0,7.0,0.5,79.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,Migros Salami Strolghino ,8007660174609,/viande/salami-lard,1440.0,3.8,34.0,0.5,1.0,23.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,Kellogg's Star Wars ,5053827155700,/mueesli-cereales/cereales,1612.0,0.78,9.0,29.0,78.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,M Classic Magdalenas Citron,7610200294395,/chocolat/biscuits-gaufres,1799.0,0.75,5.0,28.0,59.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,PHILADELPHIA Balance,7622400896170,/produits-laitiers-oeufs/fromages,336.0,0.8,11.0,5.9,5.9,2.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,Alnatura Mandel Mus weiss Purée d'amande - blanche,4104420181113,TO_CLASSIFY,2734.0,0.01,26.0,4.5,5.0,58.0,4.4,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,Alnatura Purée d'amande- blanche bio,4104420034624,TO_CLASSIFY,2772.0,0.01,22.0,3.7,3.7,61.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,Migros Bio Spaghettini A la semoule complète,7616700033052,/garnitures-ingredients/pates,1456.0,0.03,12.0,2.5,66.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,MIGROS Nougat de Montélimar,7617027055567,/chocolat/chocolat,1878.0,0.03,8.0,59.0,66.0,16.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,Knorr - Mix pour Escalopes forestières,7611100100588,/garnitures-ingredients/soupes-sauces-bouillon,368.0,0.55,14.0,1.1,3.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,Chop Stick Grains de farine de konjac,7613312081266,/garnitures-ingredients/du-monde-entier,36.0,0.04,0.5,0.5,0.5,0.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,SMAMS Gelatinefree Bonbons sans gélatine,7613269347453,/chocolat/bonbons-chewing-gum,1619.0,0.0,2.5,84.0,84.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,M-Budget Jus d'orange,7616800908656,/boissons-chaudes-froides/jus-de-fruits-de-legumes,170.0,0.03,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
748,Migros Ice Tea Peach,7613269283195,/boissons-chaudes-froides/the-glace,118.0,0.01,0.5,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,Favorit Les intenses,7613312086476,/petit-dejeuner/confitures,788.0,0.07,0.9,41.0,43.0,0.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,M-Budget 4 Burger de boeuf,7617027979726,TO_CLASSIFY,750.0,1.3,19.0,1.0,1.0,11.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,Tradition PETIT GÂTEAU aux CAROTTES,7617400038842,/chocolat/biscuits-gaufres,1907.0,0.26,10.0,31.0,50.0,23.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,RIO mare Tonno al Naturale,8004030341562,/garnitures-ingredients/poisson-en-conserve,97.0,1.3,23.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,ALNATURA Käse Gebäck ,4104420054882,/aperitif/biscuits-aperitifs,2.23,2.5,12.9,0.6,43.9,33.2,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
779,Kelly Pop Corn Chips Salted,9000159194880,/aperitif/popcorn,1972.0,1.5,8.9,1.4,68.0,17.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,M Budget MAGDALENAS Biscuits nature,7617027807074,/chocolat/biscuits-gaufres,2000.0,0.85,5.0,24.0,53.0,27.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,FiNiZZA Trattoria PROSCIUTTO Pizza avec jambon cuit- mozzarella et Edam,7613269223474,/produits-surgeles/pizza,1001.0,1.4,11.0,3.5,23.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,ALTANATURA Bouillon de légumes,4104420137264,/garnitures-ingredients/soupes-sauces-bouillon,12.0,1.1,0.5,0.5,0.7,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,V6 Sugar Free Dental Chewing Gum with Sodium Stearate,57059815,/chocolat/bonbons-chewing-gum,701.0,0.18,0.3,0.0,66.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,Thomy Champignons Pour émincé et pâtes,7613033682810,/garnitures-ingredients/soupes-sauces-bouillon,642.0,1.3,1.6,1.7,4.3,14.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,Frey TRUFFES BLANCHES,7616500645851,/chocolat/chocolat,2310.0,0.21,5.0,45.0,47.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,Patissier Massepain,7613312011133,/boulangerie/ingredients-de-boulangerie,1931.0,0.0,6.0,61.0,67.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,Larry's Raspberry Lemon,7613269295655,/chocolat/bonbons-chewing-gum,993.0,0.0,0.0,0.5,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,Alnatura Tortelloni Dinkel Ricotta Spinat,4104420135864,TO_CLASSIFY,1297.0,0.5,11.5,2.9,50.4,5.9,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,Migros Lilibiggs Galecres au maïs,7613269003434,/boulangerie/biscottes-pain-croustillant,1627.0,0.3,6.0,0.5,89.0,1.4,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,M Classic Mayonnaise Classic,7616600380102,/garnitures-ingredients/soupes-sauces-bouillon,3010.0,1.0,1.5,0.5,0.5,80.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,MIGROS BIO Orange Yogurt ,7613269696759,/produits-laitiers-oeufs/yogourt,420.0,0.1,3.5,14.0,14.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,Migros Léger VIANDE HACHEE,7617100217752,TO_CLASSIFY,550.0,0.0,21.0,1.0,1.0,5.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,FARMER : Soft Choc : Orange,7613269185734,/mueesli-cereales/barres-de-cereales,1900.0,0.4,8.0,44.0,61.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,Farmer Plus Cranberry - Protéine,7613312093320,/mueesli-cereales/barres-de-cereales,1873.0,0.53,22.0,29.0,44.0,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,Cornets Vanille \u0026 Chocolat,7617400048322,/produits-surgeles/glace-entremets,1063.0,0.28,3.0,28.0,39.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,Fruttolino Frucht-Riegel,5707653001075,/mueesli-cereales/barres-de-cereales,1400.0,0.0,2.5,59.0,66.0,4.5,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,ALNATURA Spirelli à l'épeautre,4104420137202,TO_CLASSIFY,1513.0,0.01,12.0,2.7,72.0,1.7,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,Sun Queen Premium Nuts Mélange de noix au curry,7613312069950,/aperitif/noix-grillees,2610.0,1.1,12.0,6.0,17.0,56.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,Migros Subito Chili con carne,7616800835860,/plats-cuisines/plats-cuisines,543.0,1.0,6.0,2.0,11.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,M Budget Saucisse À Rôtir De Volaille,7617027959308,/viande/produits-de-charcuterie,910.0,2.0,13.0,1.0,1.5,18.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,MIGROS SÉLECTION FILET DE DOS DE SAUMON SAUVAGE,7613269475347,/poisson-fruits-de-mer/traiteur,450.0,4.0,23.0,0.0,0.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,Creme d'or crème glacée aux  baies des bois,7617400044720,/produits-surgeles/glace-entremets,800.0,0.1,3.5,28.0,30.0,6.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,Migros Bio Spaghetti,7613269373513,/garnitures-ingredients/pates,1529.0,0.45,14.0,2.5,68.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,Super Mix mélange de banane d'Aronia.Graines de Tournesol- Noix de coco et Graines de Grenade,7613312112656,/boulangerie/ingredients-de-boulangerie,1980.0,0.04,11.0,24.0,36.0,29.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,Émincé de poitrine de poulet mariné,7613269181071,/produits-surgeles/viande,410.0,1.5,20.0,1.0,1.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,Anna's Best Gazpacho verde Concombres,7613269684183,/plats-cuisines/pizza-menus-snacks,238.0,0.56,0.5,2.0,9.0,2.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,Pain Création LE RUSTIQUE,7616700172614,/boulangerie/pains,1040.0,1.6,11.0,5.0,42.0,3.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,Migros Séléction Rachlachs Symphonie,7613269377368,/poisson-fruits-de-mer/traiteur,873.0,1.8,20.0,3.0,3.0,13.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,Couronne du soleil,7613269607045,/boulangerie/pains,1324.0,1.6,12.0,2.5,49.0,7.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,Sun Queen Premium Arachides au goût de Wasabi,7613269288374,/aperitif/noix-grillees,2450.0,1.1,25.0,13.0,32.0,38.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,Frey Milch extra – Chocolat au lait extra fin,7616500013117,/chocolat/chocolat,2310.0,0.25,8.0,49.0,51.0,35.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,Petits pois,7613269278689,/produits-surgeles/legumes-pommes-de-terre,389.0,0.05,4.0,1.0,10.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,Chop Stick Soy sauce sweet creamy,7613312045374,/garnitures-ingredients/du-monde-entier,1144.0,3.8,2.5,55.0,63.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,Extra Fit \u0026 Well Cerises noires,7613312036242,/petit-dejeuner/confitures,590.0,0.03,0.5,33.0,34.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
